rule_id,rule_type,headword,key_reading,key_gloss,page,output_index,replacement_reading,replacement_gloss,enabled,review_status,note
007-review-a97185f352ccaad4,review,,cìeⁿ-soⁿ ŏi khah kíam a bŏi?,Have I retrenched too much ?,266,1,cìe-ⁿseⁿ ŏi khah kíam a bŏi ?,,true,pending,
007-review-04a316f60e4bb686,review,,khṳt i kíam tīo ho̤h cōi ngṳ̤̂n,had a rather large sum of money taken off by him.,266,1,khṳt i kíam tīo ho̤h cōi ngṳ̂n,,true,pending,
007-review-2bc3a3703d88f62b,review,,kè-cíⁿ bô̤ kíam,no abatement in the price.,266,1,kè-cîⁿ bô̤ kíam,,true,pending,
007-review-6a7db335fce3d509,review,,kíam cêk ûe ciⁿ khṳt lṳ́,let you have it at half the price.,266,1,kíam cêk ûe cîⁿ khṳt lṳ́,,true,pending,
007-review-1a82ccbd011919f9,review,,"mn̂g-khí cìah ío kíam, cí hûe cū tó khùn","ate less than usual this morning, and am now hungry.",266,1,"mn̂g-khí cìaⁿ cîah ío kíam, cí hûe cū tó khùn",,true,pending,
007-review-898b845eb826fb42,review,,u kíam a bô̤?,Did he take off anything from the price?,266,1,ŭ kíam a bô̤ ?,,true,pending,
007-review-f288ff928ded8b23,review,,úai cîh kiah kha,broke the heel off the patten by stepping on the side of the foot.,266,1,úai cîh kîah kha,,true,pending,
007-review-4a4d5ddab32ff55d,review,,ēng kíam jìeh cōi nâng?,How many less men are employed?,266,1,ēng kíam jîeh cōi nâng ?,,true,pending,
007-reading-acfaa02d7ec3b71a,reading,,thâu-mô̤ⁿ kîam căi hàm i ṳ̆-pĭ lâi sói thâu,his hair is dirty tell him to get ready to have his head washed.,267,1,thâu-mô̤ⁿ kîam căi: hàm i ṳ̆-pĭ lâi sói thâu,,true,pending,
007-reading-5518f92fa588d9df,reading,,úa cá mêⁿ kîam-kìⁿ io lṳ́ cò̤-pû khṳ̀ thit-thô̤,I dreamed last night that I went out for recreation with you.,267,1,úa cá mêⁿ kîam-kìⁿ kio lṳ́ cò̤-pû khṳ̀ thit-thô̤,,true,pending,
007-review-6bbb787f384954e6,review,,"hìeⁿ-seⁿ kîam tak-tak, cîah căi tit lò̤h?",How can one eat it when it is so very salt?,267,1,"hìeⁿ-seⁿ kîam tak-tak, cîah căi tit lô̤h ?",,true,pending,
007-review-12af27c0ed312e97,review,,"cèng nâng ngau-ngau-kìe,",,268,1,"cèng nâng ngau-ngau-kìe, m̄ su-hôk","they all murmured at it, and would not submit.",true,pending,
007-review-aabe08b4353a3887,review,,cūang mn̂g phah kiap,break in the door and rob the house.,268,1,cŭang mn̂g phah kiap,,true,pending,
007-review-51cf8fcc3fd5946f,review,,kìe,"To call to or upon; to cry out; the cries or voices of animals or birds; to send for; to name; to command; to tell; to do; to persuade; to sing, as an insect; to induce; to cause, in which sense it is often only a sign of the passive voice; by, with; named, called, termed.",268,1,kìe-sĭ,on that account; says it is for this reason; to complain of.,true,pending,
007-review-5473e3287c806d8a,review,,pī cí kâi kiap ŏi tit kùe cū hó̤,if we can avoid this disaster all will go well.,268,1,,if we can avoid this disaster all will be well.,true,pending,
007-review-e376cb896f351f8b,review,,auⁿ-auⁿ-kiè,to mewl.,269,1,auⁿ-auⁿ-kìe,,true,pending,
007-review-a8bbf3508379af20,review,,cìeⁿ-seⁿ kìe-si khah pô̤h,that is too thin.,269,1,cìeⁿ-seⁿ kìe-sĭ khah pô̤h,,true,pending,
007-review-64dba5d216ffb760,review,,cúh-cúh-kìe,the noise made in sucking in food.,269,1,cûh-cûh-kìe,,true,pending,
007-review-23b0c66a6e0996ff,review,,i kìe-sĭ i cò̤-ni?,What fault has he to find with it?,269,1,i kìe-sĭ i cò̤-nî ?,,true,pending,
007-review-d46b41f173ac00de,review,,i sĭ kìe-sĭ tó ciâh khah pá,he says he eats too much.,269,1,i sĭ kìe-sĭ tó cîah khah pá,,true,pending,
007-review-53bc558188952ef2,review,,kauh-ce-kìe,the sound made in breaking wood.,269,1,kauh-cē-kìe,,true,pending,
007-review-c44175b513837b4d,review,,khàu kàu hihⁿ-huk-kìe,cried so that he sobbed.,269,1,khàu kàu hihⁿ-hnk-kìe,,true,pending,
007-review-3c78fa3861a740a1,review,,ki-ki-kíe,to squeal or neigh.,269,1,ki-ki-kìe,,true,pending,
007-review-fca6efe87e2fe136,review,,kuh-kŭai-kìe,warbling.,269,1,kĭ-kŭai-kìe,,true,pending,
007-review-ef98e2c3efa41d58,review,,kìe-sī,on that account; says it is for this reason; to complain of.,269,1,kìe-sĭ m̄ năi,says it won’t prove durable.,true,pending,
007-review-c777355fc21ea80d,review,,kī-kū kíe; lū-lū-kìe; lī-lū kìe,reverberation.,269,1,kī-kū kìe; lū-lū-kìe; lī-lū kìe,,true,pending,
007-review-0165fc1e3f6181c3,review,,thiaⁿ tieh khih-cē-kìe,when he heard it he snickered.,269,1,thiaⁿ tîeh khih-cē-kìe,,true,pending,
007-review-6ecaf1ceb679f856,review,,toaⁿ-toaⁿ sĭ kìe-sĭ i taⁿ n̄e khah tōa siaⁿ,only said he spoke too loud.,269,1,toaⁿ-toaⁿ sĭ kìe-sĭ i taⁿ ūe khah tōa siaⁿ,,true,pending,
007-reading-3470fa6778546cad,reading,,i tŏ̤ kîe tèng ngo̤ tîeh úa,he met me on the bridge.,270,1,i tŏ̤ kîe tèng ngŏ̤ tîeh úa,,true,pending,
007-reading-4618102a06f4d2e2,reading,,kîe-nîe sang pôiⁿ ŭ lâng-kang péⁿ tŏ̤ kŏ̤,the sides of the bridge are guarded by a paling.,270,1,kîe-nîe sang pôiⁿ ŭ lâng-kang péⁿ tŏ̤ kò̤,,true,pending,
007-reading-369c3fc3e1e32958,reading,,lâm kieⁿs ĭang hiam,old ginger is the most pungent.,270,1,lâm kieⁿ sĭang hiam,,true,pending,
007-review-220c35d55fd0b989,review,,cí cêk tún kîe-tún có̤ jîeh cōi cîⁿ?,How much was the cost of making this pier of the bridge?,270,1,cí cêk tún kîe-tún cò̤ jîeh cōi cîⁿ ?,,true,pending,
007-review-38cfd9ad5278920e,review,,kîe ciu m̂ng ŭ jìeh khuah?,What is the distance between the piers of the bridge?,270,1,kîe ciu mn̂g ŭ jîeh khuah ?,,true,pending,
007-review-6f838b7cc4103e14,review,,"kīe kǹg, cêk hù jîeh cōi ngṳ̀n?",How much does a pair of chair-poles cost?,270,1,"kīe kǹg, cêk hù jîeh cōi ngṳ̂n ?",,true,pending,
007-review-01f1b03b25449c87,review,,sí thâi kīe,a chair with four bearers.,270,1,sì thâi kīe,,true,pending,
007-reading-baf15506e99f2d1f,reading,,i bŭn ĭ kìen kâi sṳ̄,something rarely seen or heard.,271,1,ĭ bŭn ĭ kìen kâi sṳ̄,,true,pending,
007-reading-2ac5449669418448,reading,,kien-kiù,steadfast.,271,1,kien-kù,,true,pending,
007-reading-ad2aa0c5253afa08,reading,,têng tī-kâi sî-hāu ŭ khui kien?,At what time was the subscription opened?,271,1,tâng tī-kâi sî-hāu ŭ khui kien ?,,true,pending,
007-review-2b6bf784e83ef0b3,review,,cí kĭaⁿ sṳ̄ lṳ́ tho̤iⁿ ōi kìen chìe mē?,Do you not think this absurd?,271,1,cí kĭaⁿ sṳ̄ lṳ́ thóiⁿ ŏi kìen chìe mē ?,,true,pending,
007-review-1fe31640e1cc4946,review,,"i kien câi, m̄ khéng chut cîⁿ",he is very close-fisted.,271,1,"i kien căi, m̄ khéng chut cîⁿ",,true,pending,
007-review-2f44c56741fccac8,review,,"lâm-lêng īa hó̤ kien, hue-lêng īa hó̤ kien","a raven's plume may be purchased, and may a peacock's feather.",271,1,,"a raven’s plume may be purchased, and so may a peacock’s feather.",true,pending,
007-reading-81e6c2fc3e34c07e,reading,,kĭen-tì ŭ jîah cōi hôk-sek,has bought and laid away ever so many garments.,272,1,kĭen-tì ŭ jîeh cōi hôk-sek,,true,pending,
007-reading-5eeb18c41b2e8284,reading,,tōa gûeh kĭen; sí gûeh kĭen,"a long or short month, as fixed by the imperial calendar.",272,1,"tōa gûeh kĭen, síe gûeh kĭen",,true,pending,
007-review-89d2f6649ae48896,review,,cía sĭ tó̤ hŭu pa-kiet kâi,this is currying favor by service.,272,1,cía sĭ tó̤ hŭn pa-kiet kâi,,true,pending,
007-review-9c37dce366863e43,review,,"kih cò̤ cheⁿ-eng kâi chieⁿ, a sĭ kih cò̤ hue-thô-kak kâi chîeⁿ?","Is the wall built up with burnt bricks, or with unburnt bricks made from lime and clay.",272,1,"kih cò̤ cheⁿ-cng kâi chîeⁿ, a sĭ kih cò̤ hue-thô-kak kâi chîeⁿ ?",,true,pending,
007-review-89b1966171b3b6b1,review,,"kîen sîaⁿ, kîen kàu cí kò̤ lâi, ŭ choiⁿ gūa nî lío",from the time when this city was founded until now is over a thousand years.,272,1,"kĭen sîaⁿ, kĭen kàu cí kò̤ lâi, ŭ choiⁿ gūa nî lío",,true,pending,
007-reading-b0b1a5713f500dcb,reading,,tīam-tīam kìm tŏ̤ pâng lăi,"kept constantly in the inner appartments, and not allowed to come out.",273,1,"tīam-tīam kìm tŏ̤ pâng lăi, bô̤ chut lâi",,true,pending,
007-reading-ff1f1b8d27a7f6c8,reading,,uî kìm,disregard a prohibition.,273,1,ûi kìm,,true,pending,
007-review-ed5d9081e003806c,review,,"cí hú phîn-tìeⁿ àiⁿ sía lûi kim kâi, a sĭ tah kim pô̤h cū hó̤?","Do you want the letters on this pair of screens written with pulverized gold, or will it do to make them by laying on gold-leaf?",273,1,"cí hù phîn-tìeⁿ àiⁿ sía lûi kim kâi, a sĭ tah kim pô̤h cū hó̤ ?",,true,pending,
007-review-496d70f3e19ce9ca,review,,"cū sî kim-kng, úa īa àiⁿ khàng i kò̤ thô",though he were the gods that guard the temple gates I would treat him as if he were clay.,273,1,"cū sĭ kim-kng, úa īa àiⁿ khàng i kò̤ thô",,true,pending,
007-review-1921673d3840db15,review,,kím i màiⁿ cìeⁿ-seⁿ cò̤,forbid his doing thus.,273,1,kìm i màiⁿ cìeⁿ-seⁿ cò̤,,true,pending,
007-review-0c49737561b6e6e6,review,,kím-cì suang-jíang,forbid vociferation.,273,1,kìm-cí suang-jíang,,true,pending,
007-review-1d067a8f3a1f8bd7,review,,lêng-ūaⁿ bói kâi koi-lam hó̤ kím koi,buy another coop to keep the fowls in.,273,1,lêng-ūaⁿ bói kâi koi-lam hó̤ kìm koi,,true,pending,
007-review-2feab3792f130d61,review,,"lṳ́ sî-pie-līen sî kim kâi, a sĭ ngṳ̂n khṳ̀ līu kim kâi?","Is your watch-chain of gold, or is it silver washed with gold?",273,1,"lṳ́ sî-pie-līen sĭ kim kâi, a sĭ ngṳ̂n khṳ̀ līu kim kâi ?",,true,pending,
007-reading-7489e645e7ea281b,reading,,cip kín-kín,pick it up carefully with chopsticks.,274,1,koih kín-kín,,true,pending,
007-reading-da0163efdd58b15d,reading,,cí sang ôi bŏi khùaⁿ,"this pair of shoes is neither too loose nor too tight for me, but they fit exactly.",274,1,"cí sang ôi bŏi khùaⁿ, bŏi kín, tú-tú kah",,true,pending,
007-reading-58ddb8b3c1e6ebac,reading,,hip kiń-kín,closely covered in.,274,1,hip kín-kín,,true,pending,
007-reading-218d64d4391fdbeb,reading,,"tùe kín tŏ̤ kò̤, tuí m̄ chut","it adheres tightly, so that I cannot pull it off.",274,1,"tùe kín tŏ̤ kò̤, túi m̄ chut",,true,pending,
007-review-7165647576c3a143,review,,cía cū mín-en̄g kîn,need not be in a hurry about this.,274,1,cía cū mín-ēng kín,you need not be in a hurry about this.,true,pending,
007-review-5d1ad9286ea97ea9,review,,i kio lṳ́ ío siang-hó̤,he is rather friendly with jou.,274,1,,he is rather friendly with you.,true,pending,
007-review-67e55f276140a808,review,,teh kiń-kín,"held down tightly, by a weight above.",274,1,teh kín-kín,,true,pending,
007-review-ec0de67f31664c19,review,,úa kio lṳ̀ cò̤-pû lâi khṳ̀,I will go along with you.,274,1,úa kio lṳ́ cò̤-pû lâi khṳ̀,,true,pending,
007-review-d2d8ce0f07b8da97,review,,"û ôiⁿ, àiⁿ kio lṳ́ tàⁿ ūe","when at leisure, I wish to speak with you.",274,1,"ŭ ôiⁿ, àiⁿ kio lṳ́ tàⁿ ūe",,true,pending,
007-reading-a9c4d96de6adf66d,reading,,ciú-ńg m̄ tîeh kío phû cē?,Why do you not roll your sleeves higher?,275,1,chíu-ńg m̄ tîeh kío phû cē,,true,pending,
007-reading-4787f31508455c33,reading,,cìeⁿ-seⁿ sǹg sĭ kío jîu caŭ cak; that is acting as the exigencies suggest,being firm or yielding as one's interest demands.,275,1,cìeⁿ-seⁿ sǹg sĭ kío jîu cău cak,,true,pending,
007-reading-38a9d7099e15f409,reading,,hṳ́ kháu khiak-khiak-kìe sĭ tó̤ bōi hió a m̄ sĭ?,The sound of a rattle out there is made by some one who is selling dumplings is it not?,275,1,hṳ́ kháu khiak-khiak-kìe sĭ tó̤ bōi kío a m̄ sĭ?,,true,pending,
007-reading-669397f20eecb80d,reading,,kiong-kiong kèng-kèng; reverently,very politely.,275,1,kiong-kiong kèng-kèng,,true,pending,
007-reading-ae7d5f0fb0087466,reading,,kío ô̤,dig oysters from their shells.,275,1,kĭo ô̤,,true,pending,
007-reading-978992cd4ff56b65,reading,,màiⁿ kió-kíang i,do not force him to it.,275,1,màiⁿ kío-kíang i,,true,pending,
007-review-74ae960bcf08e1a2,review,,cìeⁿ-seⁿ sǹg sĭ kío jîu caŭ cak; that is acting as the exigencies suggest,being firm or yielding as one's interest demands.,275,1,cìeⁿ-seⁿ sǹg sĭ kío jîu cău cak,that is acting as the exigencies suggest; being firm or yielding as one’s interest demands.,true,pending,
007-review-1b069b134af4eb67,review,,kío knǵ,to hand in an essay.,275,1,kío kńg,,true,pending,
007-review-90320acf04593a5f,review,,kío sìo,to band over the accounts.,275,1,,to hand over the accounts.,true,pending,
007-review-af53737124c6873e,review,,níu jī ūi châi cheⁿ lâi kíong cìe,will you two give us the light of your presence.,275,1,nín jī ūi châi cheⁿ lâi kíong cìe,,true,pending,
007-review-a6e6def2cdab8e05,review,,sòi hĭⁿ kiong thiaⁿ,listen reverently.,275,1,sói hĭⁿ kiong thiaⁿ,,true,pending,
007-reading-0a46ac64f832ff98,reading,,hon̂g hiong hùe kit,it happened that the evil omens changed to good ones.,276,1,hông hiong hùe kit,,true,pending,
007-reading-567e92a9bd8a4a74,reading,,i íⁿ-kang tŏ̤ kuaⁿ mīn côiⁿ kŭ kit,he has already certified to it before a magistrate.,276,1,i íⁿ-keng tŏ̤ kuaⁿ mīn côiⁿ kŭ kit,,true,pending,
007-reading-bdf3603d45ab9fd4,reading,,kit cheⁿ cìe lîam,a happy star shines upon it.,276,1,kit cheⁿ cìe lîm,,true,pending,
007-reading-bfc28e4eaf6dc740,reading,,lŭn kîp cèng nâng kâi sèⁿ-châng,discussing people's dispositions.,276,1,lŭn kîp cèng nâng kâi sèⁿ-chêng,,true,pending,
007-reading-9ad05254436de9be,reading,,sĭ tī-tîang tó̤ kang-kip i cîah?,Who supplies him with food?,276,1,sĭ tī-tîang tó̤ keng-kip i cîah?,,true,pending,
007-reading-8e90332e104c0e1a,reading,,tîeh khǹg-kòi nín tîeh kîp-cá hûeh thâu,must exhort you to at once change your course.,276,1,tîeh khǹg-kòi nín tîeh kîp-cá hûe thâu,,true,pending,
007-reading-0a3870bf9fcc1dd1,reading,,úi pí put kîp,to compare me with him will not do.,276,1,úa pí i put kîp,,true,pending,
007-review-abb74d65a966efe4,review,,cia sǹg sĭ kit sîang kâi mûeh,this may be reckoned as a thing of good omen.,276,1,cía sǹg sĭ kit sîang kâi mûeh,,true,pending,
007-review-423df02c9f2ebba8,review,,cí kâi hok-khì oĭ kîp tîeh lṳ́,this blessing will extend its influence to you.,276,1,cí kâi hok-khì ŏi kîp tîeh lṳ́,,true,pending,
007-review-114f3e6824b62b34,review,,kàu aŭ-lâi le cū sĭeⁿ-siu-hùe bô̤ kîp,"afterward, when you come to regret it, it will be too late.",276,1,kàu ău-lâi le cū sĭeⁿ-siu-hùe bô̤ kîp,,true,pending,
007-review-3cfc5e10d61f683e,review,,kîp kàu cíang-sêng,until ho becomes of ago.,276,1,,until he becomes of age.,true,pending,
007-review-47b7123685505ab2,review,,cía kit sĭ cip kaⁿ a m̆ sĭ?,This dwarf orange is grafted on the large orange is it not?,277,1,cía kit sĭ ciap kaⁿ a m̆ sĭ?,,true,pending,
007-review-6cd10b8ed4608431,review,,cíeⁿ-seⁿ kìu phōiⁿ khṳ̀ tîeh huap,this prosecution has been conducted according to law.,277,1,cìeⁿ-seⁿ kìu phōiⁿ khṳ̀ tîeh huap,,true,pending,
007-review-09a7265e77fd9c20,review,,úa thóiⁿ i cò̤ sṳ̄ cò̤ ŏi kiu-kiu nē?,"I wonder why it is that he acts so timorously: is it because he is incompetent, or because he lacks confidence in himself?",277,1,úa thóiⁿ i cò̤ sṳ̄ cò̤ ŏi kiu-kiu nē: sĭ bô̤ châi-chêng a sĭ bô̤ táⁿ-lĭang?,,true,pending,
007-reading-7989115f1fc5c5fd,reading,,bŏ̤i tit kìu,cannot save him.,278,1,bŏi tit kìu,,true,pending,
007-review-9965d64d4a95b24a,review,,hàm-kìe kìu,call ont for help.,278,1,,call out for help.,true,pending,
007-review-7ed41d5c5e876e5f,review,,h́ia cúi kiuh kàu ho̤h hn̆g khṳ̀,the water spurts ever so far.,278,1,hía cúi kiuh kàu ho̤h hn̆g khṳ̀,,true,pending,
007-review-b706d1567d734617,review,,kíu khó kìu lāng,save from suffering.,278,1,kìu khó kìu lāng,,true,pending,
007-review-31750c3f2a35fc21,review,,kíu mīaⁿ cē; kiù mīaⁿ cē!,Help! Help!,278,1,"kìu mīaⁿ cē, kìu mīaⁿ cē！",,true,pending,
007-reading-18b164533c3fff86,reading,,thóiⁿ tîhe lêng-ūaⁿ kng,it seems brighter.,279,1,thóiⁿ tîeh lêng-ūaⁿ kng,,true,pending,
007-reading-79afa42089d92b41,reading,,tîeh cū cheⁿ-mêⁿ,"if you get a spurt from it into your eyes, it will blind you.",279,1,mâk khṳt i kiuh tîeh cū cheⁿ-mêⁿ,,true,pending,
007-review-490594f0d2ce25ec,review,,céng káu kng îeⁿ,a pack of dogs carrying off a sheep.,279,1,cèng káu kng îeⁿ,,true,pending,
007-review-24f7388862f481e0,review,,jī mn̂g lăi sāi sì tăi-kim-kng,inside the second gate were four images representing tho gods who reside in the thirty six stars.,279,1,,inside the second gate were four images representing the gods who reside in the thirty six stars.,true,pending,
007-review-478e50280f45d18f,review,,thiⁿ lâ-lâng-kng,at he first streak of dawn.,279,1,,at the first streak of dawn.,true,pending,
007-review-ce3d34c012976294,review,,thut kng kâi pēⁿ,a rupture; a protruded intestine.,279,1,,a rupture; a protuded intestine.,true,pending,
007-reading-6b58d01d6086a683,reading,,cí kaî cîⁿ sĭ pó kǹg kâi,this cash is to pay for the string used in stringing the others.,280,1,cí kâi cîⁿ sĭ pó kǹg kâi,,true,pending,
007-reading-911e196a795ac7a8,reading,,cía ki kǹg cúi cū sĭ sĭang ngĕ,in this one the steel is of the hardest sort.,280,1,cí ki kǹg cúi cū sĭ sĭang ngĕ,,true,pending,
007-reading-4bb4c3ea8d588364,reading,,"hŭam cìaⁿ peh hwt kâi ko tîeh ka-kī chú kâi lâi cîah cìaⁿ ún-tàng, īa sĭ thèng bói kâi, khíong-ùi ŭ khí ŏi tâk kâi","it is safe to eat mushrooms that are of spontaneous growth, if you gather them yourself, but if you carelessly buy them there is danger of their being poisonous and that you may be injured by them.",280,1,"hŭam cìaⁿ peh hwt kâi ko tîeh ka-kī chú kâi lâi cîah cìaⁿ ún-tàng, īa sĭ thèng bói kâi, khíong-ùi ŭ khí ŏi tâk kâi, cū cîah hāi nâng",,true,pending,
007-review-870b8cf8675d01fa,review,,cêk kǹg ngṳ̂n,as mach money as two can carry between them.,280,1,,as much money as two can carry between them.,true,pending,
007-review-dd42143332519f87,review,,"cí choiⁿ cîⁿ bô̤ tú kńg, sĭ câk kńg kâi","this is a full thousand of cash, nothing being deducted on account of the value of the string, which is extra.",280,1,"cí choiⁿ cîⁿ bô̤ tú kǹg, sĭ câk kǹg kâi",,true,pending,
007-review-c70d2d223b9772eb,review,,kńg cò̤ cek kauh,roll it up into a roll.,280,1,kńg cò̤ cêk kauh,,true,pending,
007-review-b20d2f9eb871f95d,review,,phah ki cêng kǹg kâi,make one wholly of steel.,280,1,phah ki cĕng kǹg kâi,,true,pending,
007-reading-8200fc9e742d8206,reading,,"cía kúi kâi phah kó kâi, tī-tîang kâi kó páng ío hó̤","of these drummers, which one drums best?",281,1,"cí kúi kâi phah kó kâi, tī-tîang kâi kó páng ío hó̤",,true,pending,
007-reading-61f077705887983d,reading,,lăi ko; có ko,grandfather's sisters.,281,1,"lău ko, có ko",,true,pending,
007-review-326f838875d7387a,review,,i sî hó̤ tho̤h ko kâi nâng,he is one to whom an orphan might be confided.,281,1,i sĭ hó̤ tho̤h ko kâi nâng,,true,pending,
